id,x_studio_sequence,x_active,x_studio_normal_rate,x_studio_charge_name,x_studio_charge_group,x_studio_concessional_rate,x_studio_tariff_date_ids/id,x_studio_misc_charge_line_id/id,x_studio_charge_value,x_studio_company_id/id
tariff_rates_id_25868,10,1,0.0,EIC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1170,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25869,10,1,0.0,ESC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1170,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25870,10,1,0.0,Excise,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1170,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25871,10,1,10.0,PAL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1170,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25872,10,1,0.0,RIDL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1170,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25873,10,1,0.0,SRL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1170,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25874,10,1,0.0,Surcharge,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1170,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25875,10,1,0.0,NBT,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1170,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25876,10,1,0.0,NBT-N,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1170,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25877,10,1,2.5,SSCL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1170,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25878,10,1,18.0,VAT-on-Item,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1170,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25879,10,1,18.0,VAT-on-GL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1170,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25880,10,1,0.0,CID,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25881,10,1,0.0,EIC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25882,10,1,0.0,ESC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25883,10,1,0.0,Excise,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25884,10,1,10.0,PAL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25885,10,1,0.0,RIDL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25886,10,1,0.0,SRL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25887,10,1,0.0,Surcharge,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25888,10,1,0.0,NBT,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25889,10,1,0.0,NBT-N,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25890,10,1,0.0,SSCL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25891,10,1,8.0,VAT-on-Item,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25892,10,1,8.0,VAT-on-GL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1171,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25893,10,1,0.0,CID,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25894,10,1,0.0,EIC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25895,10,1,0.0,ESC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25896,10,1,0.0,Excise,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25897,10,1,10.0,PAL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25898,10,1,0.0,RIDL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25899,10,1,0.0,SRL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25900,10,1,0.0,Surcharge,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25901,10,1,0.0,NBT,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25902,10,1,0.0,NBT-N,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25903,10,1,2.5,SSCL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25904,10,1,18.0,VAT-on-Item,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25905,10,1,18.0,VAT-on-GL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1172,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25906,10,1,1.96,CID,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25907,10,1,5.87,EIC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25908,10,1,0.0,ESC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25909,10,1,0.0,Excise,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25910,10,1,10.0,PAL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25911,10,1,0.0,RIDL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25912,10,1,0.0,SRL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25913,10,1,0.0,Surcharge,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25914,10,1,0.0,NBT,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25915,10,1,0.0,NBT-N,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25916,10,1,2.5,SSCL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25917,10,1,18.0,VAT-on-Item,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25918,10,1,18.0,VAT-on-GL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1173,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25919,10,1,0.0,CID,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25920,10,1,0.0,EIC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25921,10,1,0.0,ESC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25922,10,1,0.0,Excise,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25923,10,1,10.0,PAL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25924,10,1,0.0,RIDL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25925,10,1,0.0,SRL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25926,10,1,0.0,Surcharge,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25927,10,1,0.0,NBT,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25928,10,1,0.0,NBT-N,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25929,10,1,2.5,SSCL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25930,10,1,18.0,VAT-on-Item,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25931,10,1,18.0,VAT-on-GL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1174,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25932,10,1,0.0,CID,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25933,10,1,0.0,EIC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25934,10,1,0.0,ESC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25935,10,1,0.0,Excise,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25936,10,1,10.0,PAL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25937,10,1,0.0,RIDL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25938,10,1,0.0,SRL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25939,10,1,0.0,Surcharge,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25940,10,1,0.0,NBT,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25941,10,1,0.0,NBT-N,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25942,10,1,2.5,SSCL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25943,10,1,18.0,VAT-on-Item,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25944,10,1,18.0,VAT-on-GL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1175,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25945,10,1,0.0,CID,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25946,10,1,0.0,EIC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25947,10,1,0.0,ESC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25948,10,1,0.0,Excise,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25949,10,1,0.0,PAL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25950,10,1,0.0,RIDL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25951,10,1,0.0,SRL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25952,10,1,0.0,Surcharge,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25953,10,1,0.0,NBT,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25954,10,1,0.0,NBT-N,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25955,10,1,2.5,SSCL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25956,10,1,15.0,VAT-on-Item,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25957,10,1,15.0,VAT-on-GL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1176,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25958,10,1,0.0,CID,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25959,10,1,0.0,EIC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25960,10,1,0.0,ESC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25961,10,1,0.0,Excise,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25962,10,1,0.0,PAL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25963,10,1,0.0,RIDL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25964,10,1,0.0,SRL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25965,10,1,0.0,Surcharge,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25966,10,1,0.0,NBT,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25967,10,1,0.0,NBT-N,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25968,10,1,2.5,SSCL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25969,10,1,18.0,VAT-on-Item,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25970,10,1,18.0,VAT-on-GL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1177,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25971,10,1,0.0,CID,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25972,10,1,0.0,EIC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25973,10,1,0.0,ESC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25974,10,1,0.0,Excise,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25975,10,1,10.0,PAL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25976,10,1,0.0,RIDL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25977,10,1,0.0,SRL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25978,10,1,0.0,Surcharge,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25979,10,1,0.0,NBT,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25980,10,1,0.0,NBT-N,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25981,10,1,2.5,SSCL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25982,10,1,18.0,VAT-on-Item,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25983,10,1,18.0,VAT-on-GL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1178,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25984,10,1,0.0,CID,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25985,10,1,0.0,EIC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25986,10,1,0.0,ESC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25987,10,1,0.0,Excise,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25988,10,1,10.0,PAL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25989,10,1,0.0,RIDL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25990,10,1,0.0,SRL,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25991,10,1,0.0,Surcharge,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25992,10,1,0.0,NBT,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25993,10,1,0.0,NBT-N,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25994,10,1,2.5,SSCL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25995,10,1,18.0,VAT-on-Item,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25996,10,1,18.0,VAT-on-GL,Taxes,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1179,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25997,10,1,0.0,CID,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1180,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
tariff_rates_id_25998,10,1,0.0,EIC,Duty,0.0,Jinasena_MasterData_Purchase.tariff_date_id_1180,,0.0,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
